bridgeId,name,state,region,lga,assetOwner,assetClass,structureType,material,yearBuilt,spanLengthM,deckWidthM,totalLengthM,numberOfSpans,numberOfLanes,clearanceHeightM,latitude,longitude,postingStatus,condition,conditionRating,conditionScore,nhvrRouteAssessed,operationalStatus,criticality,inspectionDate,aadtVehicles,remarks,maintenanceAuthority,designLoad,nhvrRef,sourceRefURL
B11456,RAIL BRIDGE,NSW,Edmondson Park,Western Parkland Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.31,-33.97143,150.86814,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: BULLI HEIGHTS-GLENFIELD; Route No: SR177; Class: State Road; Waterway: Campbelltown Rd; Source: TfNSW Vertical Clearances Oct 2023,,,,
B04778,BRIDGE,NSW,Collarnbri,West Region,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.31,-29.54541,148.65282,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: GWYDIR HIGHWAY; Route No: HW12; Class: State Highway; Waterway: Grawin Creek; Source: TfNSW Vertical Clearances Oct 2023,,,,
B01461,GOSTWYCK BRIDGE,NSW,Maitland,Hunter Precinct,TfNSW,BRIDGE,Steel Truss,Steel,,,,,,,5.31,-32.56496,151.60465,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: MAITLAND-WEISMANTELS; Route No: SR101; Class: State Road; Waterway: Paterson River; Source: TfNSW Vertical Clearances Oct 2023,,,,
B11840,CROWLEY'S ROAD OVERBRIDGE,NSW,Th Coffs Harbour,Northern Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.31,-29.58493,153.13881,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: PACIFIC HIGHWAY; Route No: HW10; Class: State Highway; Waterway: Pacific Highway; Source: TfNSW Vertical Clearances Oct 2023,,,,
B09878,BR ON WALLGROVE RD,NSW,Eastern Creek,Central River Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.31,-33.79592,150.85359,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: M7 WESTLINK; Route No: SR6009; Class: State Road; Waterway: M4Eb Off To M7Nb On; Source: TfNSW Vertical Clearances Oct 2023,,,,
B08849,BR ON SH 13,NSW,West Pennant Hills,Central River Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.31,-33.75892,151.04899,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: M2 MOTORWAY; Route No: NR6002; Class: National Highway; Waterway: M2; Source: TfNSW Vertical Clearances Oct 2023,,,,
B08262,EQUINE / PEDO BR,NSW,Rosehill,Central River Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.32,-33.82022,151.02175,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: JAMES RUSE DR (SOUTH); Route No: SR309; Class: State Road; Waterway: Ov James Ruse Drive; Source: TfNSW Vertical Clearances Oct 2023,,,,
B08449,PURFLEET INTERCHANG,NSW,Taree,Hunter Precinct,TfNSW,BRIDGE,Prestressed Concrete Girder,Prestressed Concrete,,,,,,,5.32,-31.94171,152.47482,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: PACIFIC HIGHWAY; Route No: HW10; Class: State Highway; Waterway: Pacific Hwy - Hw10; Source: TfNSW Vertical Clearances Oct 2023,,,,
B09893,BR ON M7 NB,NSW,Eastern Creek,Central River Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.32,-33.78909,150.85645,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: GREAT WESTERN HIGHWAY; Route No: HW5; Class: State Highway; Waterway: Sh5; Source: TfNSW Vertical Clearances Oct 2023,,,,
B09939,NORWEST BOULEV RAMP,NSW,Kings Langley,Central River Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.32,-33.74526,150.93849,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: M7 WESTLINK; Route No: SR6009; Class: State Road; Waterway: M7; Source: TfNSW Vertical Clearances Oct 2023,,,,
B11989,BRIDGE ON COOLGARDIE RD,NSW,189.99 Nth Coffs Harbour,Northern Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.33,-28.92245,153.47394,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: PACIFIC HIGHWAY; Route No: HW10; Class: State Highway; Waterway: Sh10 Pacific Highway; Source: TfNSW Vertical Clearances Oct 2023,,,,
B09897,BR ON EASTERN RD,NSW,Rooty Hill,Central River Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.33,-33.7741,150.85347,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: M7 WESTLINK; Route No: SR6009; Class: State Road; Waterway: M7; Source: TfNSW Vertical Clearances Oct 2023,,,,
B08024,BR ON SH 13,NSW,S. Wentworthville,Central River Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.33,-33.81642,150.96316,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: WESTERN FREEWAY; Route No: NR6004; Class: National Highway; Waterway: Ov 6004 (M4); Source: TfNSW Vertical Clearances Oct 2023,,,,
B08208,BRIDGE,NSW,Goulburn,South West Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.33,-34.80204,148.87662,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: HUME HIGHWAY; Route No: HW2; Class: State Highway; Waterway: Over Hw2 Hume; Source: TfNSW Vertical Clearances Oct 2023,,,,
B08834,PEDO AT IXION ST,NSW,Baulkham Hills,Central River Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.33,-33.77229,150.97916,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: M2 MOTORWAY; Route No: NR6002; Class: National Highway; Waterway: M2; Source: TfNSW Vertical Clearances Oct 2023,,,,
B08915,BR ON VICTORIA RD,NSW,Ryde,Central River Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.34,-33.8159,151.10316,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: BLAKEHURST-RYDE; Route No: SR200; Class: State Road; Waterway: Devlin Street; Source: TfNSW Vertical Clearances Oct 2023,,,,
B00398,BR ON BRIDGE ST,NSW,Uni Of West Sydney,Central River Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.34,-33.8091,151.02597,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: MILLERS PT-PARRAMATTA; Route No: SR165; Class: State Road; Waterway: Ov Victoria Rd; Source: TfNSW Vertical Clearances Oct 2023,,,,
B08503,RICHARDSON ROAD,NSW,Newcastle,Hunter Precinct,TfNSW,BRIDGE,Prestressed Concrete Girder,Prestressed Concrete,,,,,,,5.34,-32.75558,151.76552,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: SALT ASH-EAST MAITLAND; Route No: SR104; Class: State Road; Waterway: Ov Richardson Road; Source: TfNSW Vertical Clearances Oct 2023,,,,
B09837,BR ON SHAREDPATH M7,NSW,Hinchinbrook,Western Parkland Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.34,-33.91924,150.8522,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: COWPASTURE ROAD; Route No: SR648; Class: State Road; Waterway: Cowpasture Rd; Source: TfNSW Vertical Clearances Oct 2023,,,,
B11372,UNCLE TOM KELLY BRIDGE,NSW,Kempsey,Northern Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.34,-30.50609,152.97628,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: BELLINGEN LGA; Route No: SR9999033; Class: State Road; Waterway: Kalang River; Source: TfNSW Vertical Clearances Oct 2023,,,,
B09804,RMP M5 WB TO M7 NB,NSW,Prestons,Western Parkland Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.34,-33.95205,150.87858,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: SOUTH WESTERN FREEWAY; Route No: NR6005; Class: National Highway; Waterway: M5; Source: TfNSW Vertical Clearances Oct 2023,,,,
B10089,RICHMON RAIL BRIDGE,NSW,Blacktown,Central River Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.34,-33.76573,150.90614,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,"Road: RESERVOIR RD, BALMORAL ST, THIRD AV, BLACKTOWN; Route No: SR683; Class: State Road; Waterway: Third Av; Source: TfNSW Vertical Clearances Oct 2023",,,,
B11409,UNCLE TOM KELLY BRIDGE,NSW,Kempsey,Northern Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.34,-30.50601,152.97647,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: BELLINGEN LGA; Route No: SR9999033; Class: State Road; Waterway: Kalang River; Source: TfNSW Vertical Clearances Oct 2023,,,,
B08216,AUSTLINK PARK TUNNEL,NSW,Terrey Hills,Eastern Habour Zone,TfNSW,BRIDGE,Underpass,Reinforced Concrete,,,,,,,5.34,-33.70448,151.20547,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: SYDNEY-UNCLAS RD; Route No: SR9999089; Class: State Road; Waterway: Mona Vale Rd-Mr162; Source: TfNSW Vertical Clearances Oct 2023,,,,
B08203,COOLALIE RD,NSW,Goulburn,South West Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.34,-34.8132,148.94098,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: HUME HIGHWAY; Route No: HW2; Class: State Highway; Waterway: Over Hw2 Hume; Source: TfNSW Vertical Clearances Oct 2023,,,,
B08453,ELLA SIMON BRIDGE,NSW,Taree,Hunter Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.34,-31.91443,152.51243,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: GREATER TAREE LGA; Route No: SR9999426; Class: State Road; Waterway: Manning River Sth Channel; Source: TfNSW Vertical Clearances Oct 2023,,,,
B08507,BR ON SILVERWATER R,NSW,Ermington,Central River Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.35,-33.81364,151.05249,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: LUCAS HEIGHTS-DUNDAS; Route No: SR190; Class: State Road; Waterway: Ov Victoria Rd; Source: TfNSW Vertical Clearances Oct 2023,,,,
B10912,BRIDGE ON LOCAL RD,NSW,Kempsey Bypass,Northern Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.35,-31.0794,152.87899,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: PACIFIC HIGHWAY; Route No: HW10; Class: State Highway; Waterway: New Pacific Highway; Source: TfNSW Vertical Clearances Oct 2023,,,,
B08832,BR ON LANGDON RD,NSW,Baulkham Hills,Central River Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.35,-33.77108,150.96832,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: M2 MOTORWAY; Route No: NR6002; Class: National Highway; Waterway: M2; Source: TfNSW Vertical Clearances Oct 2023,,,,
B00250,RAY WEDGWOOD BRIDGE,NSW,Sydney,Hunter Precinct,TfNSW,BRIDGE,Concrete Girder,Reinforced Concrete,,,,,,,5.35,-33.46415,151.19484,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: SYDNEY-NEWCASTLE FREEWAY; Route No: NR6003; Class: National Highway; Waterway: F3 - Mt White; Source: TfNSW Vertical Clearances Oct 2023,,,,
B11843,BONDI HILLRD OVERBRIDGE,NSW,Th Coffs Harbour,Northern Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.35,-29.55112,153.15749,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: PACIFIC HIGHWAY; Route No: HW10; Class: State Highway; Waterway: Pacific Highway Hw10; Source: TfNSW Vertical Clearances Oct 2023,,,,
B09925,BR ON Q'KRS HLL PWY,NSW,Quakers Hill,Central River Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.36,-33.73355,150.87428,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: M7 WESTLINK; Route No: SR6009; Class: State Road; Waterway: M7; Source: TfNSW Vertical Clearances Oct 2023,,,,
B00274,KENT RD BRIDGE,NSW,Orchard Hills,Western Parkland Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.36,-33.78304,150.7505,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: WESTERN FREEWAY; Route No: NR6004; Class: National Highway; Waterway: M4; Source: TfNSW Vertical Clearances Oct 2023,,,,
B11837,NB BRIDGE ON SH10,NSW,Th Coffs Harbour,Northern Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.36,-29.61972,153.13798,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: ULMARRA LGA; Route No: SR9999450; Class: State Road; Waterway: Quarry Access Road; Source: TfNSW Vertical Clearances Oct 2023,,,,
B10438,PSUTG BRIDGE,NSW,On Johns River Road,Hunter Precinct,TfNSW,BRIDGE,Prestressed Concrete Girder,Prestressed Concrete,,,,,,,5.36,-31.73146,152.6921,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: PACIFIC HIGHWAY; Route No: HW10; Class: State Highway; Waterway: Pacific Highway; Source: TfNSW Vertical Clearances Oct 2023,,,,
B11826,BRIDGE ON BOSTOCK ROAD,NSW,Th. Coffs Harbour,Northern Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.36,-29.6657,153.13321,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: PACIFIC HIGHWAY; Route No: HW10; Class: State Highway; Waterway: Pacific Highway; Source: TfNSW Vertical Clearances Oct 2023,,,,
B11838,SB BRIDGE ON SH10,NSW,Th Coffs Harbour,Northern Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.36,-29.61962,153.13815,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: ULMARRA LGA; Route No: SR9999450; Class: State Road; Waterway: Quarry Access Road; Source: TfNSW Vertical Clearances Oct 2023,,,,
B11851,MCINTYRES LANE OVERBRIDGE,NSW,Th Coffs Harbour,Northern Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.36,-29.50241,153.20221,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: PACIFIC HIGHWAY; Route No: HW10; Class: State Highway; Waterway: Pacific Highway Hw10; Source: TfNSW Vertical Clearances Oct 2023,,,,
B08836,BR ON CROPLEY DR,NSW,Baulkham Hills,Central River Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.36,-33.77101,150.98585,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: M2 MOTORWAY; Route No: NR6002; Class: National Highway; Waterway: M2; Source: TfNSW Vertical Clearances Oct 2023,,,,
B08027,BR ON GREYSTANES RD,NSW,Greystanes,Central River Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.36,-33.81034,150.93707,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: WESTERN FREEWAY; Route No: NR6004; Class: National Highway; Waterway: M4; Source: TfNSW Vertical Clearances Oct 2023,,,,
B09855,BR ON THE HORSLY DR,NSW,Horsley Park,Western Parkland Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.36,-33.84182,150.85562,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: M7 WESTLINK; Route No: SR6009; Class: State Road; Waterway: M7; Source: TfNSW Vertical Clearances Oct 2023,,,,
B11856,MACLEAN INTERCHANGE,NSW,Th Coffs Harbour,Northern Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.36,-29.46952,153.20741,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: PACIFIC HIGHWAY; Route No: HW10; Class: State Highway; Waterway: Pacific Highway Hw10; Source: TfNSW Vertical Clearances Oct 2023,,,,
B11790,BRIDGE ON OLD 6 MILE ROAD,NSW,Th. Coffs Harbour,Northern Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.37,-29.76684,153.03911,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: PACIFIC HIGHWAY; Route No: HW10; Class: State Highway; Waterway: Pacific Highway; Source: TfNSW Vertical Clearances Oct 2023,,,,
B08028,BR ON CLUNIES ROSS ST,NSW,Prospect,Central River Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.37,-33.80631,150.92761,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: WESTERN FREEWAY; Route No: NR6004; Class: National Highway; Waterway: 6004 (M4); Source: TfNSW Vertical Clearances Oct 2023,,,,
B11776,PSUTG BRIDGE,NSW,Th Mus,Hunter Precinct,TfNSW,BRIDGE,Prestressed Concrete Girder,Prestressed Concrete,,,,,,,5.37,-32.05806,150.86868,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: SCONE-NUNDLE; Route No: SR3990105; Class: State Road; Waterway: Kelly St - South Loop; Source: TfNSW Vertical Clearances Oct 2023,,,,
B11537,OVERBRIDGE ON LOCAL ROAD,NSW,Orth Of Port Mac,Northern Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.37,-31.30667,152.82193,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: PACIFIC HIGHWAY; Route No: HW10; Class: State Highway; Waterway: Over Pacific Highway; Source: TfNSW Vertical Clearances Oct 2023,,,,
B12120,NORTHERN ROAD,NSW,Penrith,Western Parkland Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.37,-33.78559,150.7043,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: NARELLAN-WINDSOR; Route No: SR154; Class: State Road; Waterway: M4; Source: TfNSW Vertical Clearances Oct 2023,,,,
B07300,MANGROVE ROAD,NSW,Sydney,Hunter Precinct,TfNSW,BRIDGE,Concrete Girder,Reinforced Concrete,,,,,,,5.38,-33.36566,151.33169,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: SYDNEY-NEWCASTLE FREEWAY; Route No: NR6003; Class: National Highway; Waterway: M1 Motorway; Source: TfNSW Vertical Clearances Oct 2023,,,,
B09849,BR ON SHARD PAT(M7),NSW,Cecil Park,Western Parkland Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.38,-33.87733,150.84364,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: CECIL PARK-LUDDENHAM; Route No: SR535; Class: State Road; Waterway: Elizabeth Dr; Source: TfNSW Vertical Clearances Oct 2023,,,,
B01832,DENNIS BRIDGE,NSW,Th Kempsey,Northern Precinct,TfNSW,BRIDGE,Steel Truss,Steel,,,,,,,5.38,-31.41078,152.82296,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: PORT MACQUARIE - KUNDABUNG; Route No: SR1960010; Class: State Road; Waterway: Hastings River At; Source: TfNSW Vertical Clearances Oct 2023,,,,
B09807,RMP FR CVW TO M5 EB,NSW,Prestons,Western Parkland Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.38,-33.95428,150.87637,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: M7 WESTLINK; Route No: SR6009; Class: State Road; Waterway: M7 Nb Ramp; Source: TfNSW Vertical Clearances Oct 2023,,,,
B10908,CRESCENT HEAD RD,NSW,South Kempsey,Northern Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.38,-31.10063,152.84941,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: PACIFIC HIGHWAY; Route No: HW10; Class: State Highway; Waterway: Pacific Highway; Source: TfNSW Vertical Clearances Oct 2023,,,,
B09694,BR ON MOOREBANK RD,NSW,Moorebank,Western Parkland Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.39,-33.93976,150.92523,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: SOUTH WESTERN FREEWAY; Route No: NR6005; Class: National Highway; Waterway: M5; Source: TfNSW Vertical Clearances Oct 2023,,,,
B00435,RAIL BR AT AMY ST,NSW,Regents Park,Central River Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.39,-33.88509,151.03995,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: LUCAS HEIGHTS-DUNDAS; Route No: SR190; Class: State Road; Waterway: Joseph St; Source: TfNSW Vertical Clearances Oct 2023,,,,
B07588,BLOOMFIELD  MINE,NSW,Newc,Hunter Precinct,TfNSW,BRIDGE,Prestressed Concrete Girder,Prestressed Concrete,,,,,,,5.39,-32.78342,151.6213,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: NEW ENGLAND HIGHWAY; Route No: HW9; Class: State Highway; Waterway: Ovr Sh9 At Thornton; Source: TfNSW Vertical Clearances Oct 2023,,,,
B07670,MANDALONG ROAD,NSW,Morriset,Hunter Precinct,TfNSW,BRIDGE,Steel Girder,Steel,,,,,,,5.39,-33.11869,151.46518,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: SYDNEY-NEWCASTLE FREEWAY; Route No: NR6003; Class: National Highway; Waterway: F3-Mandalong Rd; Source: TfNSW Vertical Clearances Oct 2023,,,,
B11786,HW10 ON RAMP OVERBRIDGE,NSW,Th Coffs Harbour,Northern Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.39,-29.79471,153.0262,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: PACIFIC HIGHWAY; Route No: HW10; Class: State Highway; Waterway: Pacific Highway; Source: TfNSW Vertical Clearances Oct 2023,,,,
B11819,BRIDGE ON FIRTH HEINZ RD,NSW,Th. Coffs Harbour,Northern Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.39,-29.69742,153.12376,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: PACIFIC HIGHWAY; Route No: HW10; Class: State Highway; Waterway: Pacific Highway; Source: TfNSW Vertical Clearances Oct 2023,,,,
B11827,N/B BRIDGE HW10,NSW,Th Coffs Harbour,Northern Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.39,-29.65317,153.13516,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: ULMARRA LGA; Route No: SR9999450; Class: State Road; Waterway: Somervale Road; Source: TfNSW Vertical Clearances Oct 2023,,,,
B11828,S/B BRIDGE HW10,NSW,Th Coffs Harbour,Northern Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.39,-29.65321,153.13535,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: ULMARRA LGA; Route No: SR9999450; Class: State Road; Waterway: Somervale Road; Source: TfNSW Vertical Clearances Oct 2023,,,,
B11350,STUARTS POINT RD OVBRIDGE,NSW,Port Macq.,Northern Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.4,-30.85356,152.91352,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: PACIFIC HIGHWAY; Route No: HW10; Class: State Highway; Waterway: Pacific Highway Hw10; Source: TfNSW Vertical Clearances Oct 2023,,,,
B10918,BRIDGE ON HW10 SB,NSW,Ballina,Northern Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.4,-28.72125,153.53389,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: BALLINA LGA; Route No: SR9999023; Class: State Road; Waterway: Over Watsons Lane; Source: TfNSW Vertical Clearances Oct 2023,,,,
B00618,BRIDGE ON F.6 - N/B,NSW,Stanwell Tops,Southern Precint,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.4,-34.20468,150.96423,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: LAWRENCE HARGRAVE DR; Route No: SR185; Class: State Road; Waterway: Over Sh1; Source: TfNSW Vertical Clearances Oct 2023,,,,
B07694,BRIDGE OVER SH1,NSW,Kiama,Southern Precint,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.4,-34.69589,150.84341,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: PRINCES HIGHWAY; Route No: HW1; Class: State Highway; Waterway: At Weir St; Source: TfNSW Vertical Clearances Oct 2023,,,,
B07696,BRIDGE ON SH25,NSW,Cross Roads,Southern Precint,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.4,-34.58619,150.25055,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: HUME HIGHWAY; Route No: HW2; Class: State Highway; Waterway: Over Sh2 At Hoddles; Source: TfNSW Vertical Clearances Oct 2023,,,,
B00661,BRIDGE ON MR678,NSW,Darkes Forest,Southern Precint,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.4,-34.24192,150.94336,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: SOUTHERN FREEWAY; Route No: NR6006; Class: National Highway; Waterway: Over F.6; Source: TfNSW Vertical Clearances Oct 2023,,,,
B09877,M4WB OFF TO M7NB ON,NSW,Eastern Creek,Central River Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.4,-33.79859,150.85657,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: WESTERN FREEWAY; Route No: NR6004; Class: National Highway; Waterway: M4; Source: TfNSW Vertical Clearances Oct 2023,,,,
B11018,BRIDGE ON,NSW,Over Hw1,Southern Precint,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.4,-34.72153,150.83012,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: PRINCES HIGHWAY; Route No: HW1; Class: State Highway; Waterway: Rose Valley Road; Source: TfNSW Vertical Clearances Oct 2023,,,,
B08114,BRIDGE B,NSW,West Of Goulburn,Southern Precint,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.4,-34.77672,149.68683,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: HUME HIGHWAY; Route No: HW2; Class: State Highway; Waterway: Bridge Over Sh2; Source: TfNSW Vertical Clearances Oct 2023,,,,
B10783,BRIDGE N/B ON SH10,NSW,Sth Tweed Heads,Northern Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.4,-28.20905,153.54437,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: Unknown; Route No: LR; Class: Local Road; Waterway: Minjungbal Drive; Source: TfNSW Vertical Clearances Oct 2023,,,,
B09916,BR ON SHRD PATH,NSW,Oakhurst,Central River Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.4,-33.73428,150.8494,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: M7 WESTLINK; Route No: SR6009; Class: State Road; Waterway: R'Nd Rd To M7Sb Rmp; Source: TfNSW Vertical Clearances Oct 2023,,,,
B10806,OVERPASS BRIDGE,NSW,Th Coff'S,Northern Precinct,TfNSW,BRIDGE,Overpass Bridge,Reinforced Concrete,,,,,,,5.4,-30.1468,153.1923,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: PACIFIC HIGHWAY; Route No: HW10; Class: State Highway; Waterway: Hw10 Pacific Hwy; Source: TfNSW Vertical Clearances Oct 2023,,,,
B08009,S/B BRIDGE ON SH2,NSW,Aylmerton Interchange,Southern Precint,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.4,-34.41757,150.49271,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: MOSS VALE-MITTAGONG; Route No: SR260; Class: State Road; Waterway: Over Mr260 - Onload Ramp; Source: TfNSW Vertical Clearances Oct 2023,,,,
