bridgeId,name,region,state,lga,roadRoute,routeNumber,assetOwner,maintenanceAuthority,condition,conditionRating,postingStatus,structureType,material,clearanceHeightM,spanLengthM,totalLengthM,widthM,numberOfSpans,numberOfLanes,latitude,longitude,inspectionDate,yearBuilt,designLoad,nhvrRouteAssessed,gazetteRef,nhvrRef,aadtVehicles,freightRoute,overMassRoute,highPriorityAsset,floodImpacted,scourRisk,sourceRefURL,openDataRef,remarks
NSW-VC-09064,Bridge Over Sh10 Wreckers Int/Change at 37.82Km Nth Ballina,Northern NSW,NSW,Northern NSW,,10,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,6.0,,,,,,-28.58389,153.54446,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BRIDGE OVER SH10 WRECKERS INT/CHANGE at 37.82KM NTH BALLINA; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-09065,Tandys Lane Bridge Over Pacific Hway at 36.02Km Nth Ballina,Northern NSW,NSW,Northern NSW,,10,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,9.8,,,,,,-28.57212,153.54082,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,TANDYS LANE BRIDGE OVER PACIFIC HWAY at 36.02KM NTH BALLINA; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-09090,Bridge On Sh10 N/B Yelgun Creek at 51.1Km Nth. Ballina,Northern NSW,NSW,Northern NSW,,9999062,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.0,,,,,,-28.48513,153.51355,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BRIDGE ON SH10 N/B YELGUN CREEK at 51.1KM NTH. BALLINA; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-09091,Bridge On Sh10 S/B Yelgun Creek at 51.1Km Nth. Ballina,Northern NSW,NSW,Northern NSW,,9999062,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.0,,,,,,-28.48514,153.51379,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BRIDGE ON SH10 S/B YELGUN CREEK at 51.1KM NTH. BALLINA; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-09092,Tweed Valley Way Ob Over Pacific Highway at 52.5Km Nth Ballina,Northern NSW,NSW,Northern NSW,,10,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,6.0,,,,,,-28.47439,153.50931,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,TWEED VALLEY WAY OB OVER PACIFIC HIGHWAY at 52.5KM NTH BALLINA; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-09093,"Bridge, Wooyung Rd Over Sh10 at 53.9Km Nth. Ballina",Northern NSW,NSW,Northern NSW,,10,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,6.0,,,,,,-28.46286,153.50534,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,"BRIDGE, WOOYUNG RD OVER SH10 at 53.9KM NTH. BALLINA; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023"
NSW-VC-09098,Over Sh10,Northern NSW,NSW,Northern NSW,,10,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,12.1,,,,,,-28.45046,153.50235,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BRIDGE ON HULLS RD. OVER PACIFIC H'WAY at 55.3KM NTH. BALLINA; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-09101,Bridge On Sh10 N/B Burringbar Creek #1 at 56.3Km Nth Ballina,Northern NSW,NSW,Northern NSW,,9999438,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,4.0,,,,,,-28.44163,153.50317,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BRIDGE ON SH10 N/B BURRINGBAR CREEK #1 at 56.3KM NTH BALLINA; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-09102,Bridge On Sh10 S/B Burringbar Creek #1 at 56.3Km Nth. Ballina,Northern NSW,NSW,Northern NSW,,9999438,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,4.0,,,,,,-28.44157,153.50336,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BRIDGE ON SH10 S/B BURRINGBAR CREEK #1 at 56.3KM NTH. BALLINA; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-09106,Access To Cowall Pk,Northern NSW,NSW,Northern NSW,,10,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.38,,,,,,-28.43592,153.50925,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,PROPERTY ACCESS O/B OVER SH10 at 56.7KM NTH. BALLINA; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-09107,Over Sh10,Northern NSW,NSW,Northern NSW,,10,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,9.5,,,,,,-28.42826,153.51884,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BR.ON POTTSVILLE RD OVER PACIFIC H'WAY at 58.5KM NTH. BALLINA; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-09108,Sheens Creek,Northern NSW,NSW,Northern NSW,,9999438,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,4.9,,,,,,-28.4186,153.52309,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BRIDGE ON SH10 SLEEPY HOLLOW ROAD at 59.6KM NTH. BALLINA; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-09111,Br.On Cudgera Ck.Rd Over Pacific H'Way at 63.1Km Nth. Ballina,Northern NSW,NSW,Northern NSW,,10,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.55,,,,,,-28.3893,153.52388,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BR.ON CUDGERA CK.RD OVER PACIFIC H'WAY at 63.1KM NTH. BALLINA; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-09114,Brg. On Kanes Road Over Pacific H'Way at 64.8Km Nth. Ballina,Northern NSW,NSW,Northern NSW,,10,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,9.2,,,,,,-28.37357,153.52446,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BRG. ON KANES ROAD OVER PACIFIC H'WAY at 64.8KM NTH. BALLINA; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-09117,Bridge On Sh10 N/B Christies Creek at 66.4Km Nth. Ballina,Northern NSW,NSW,Northern NSW,,10,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,4.9,,,,,,-28.35914,153.52226,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BRIDGE ON SH10 N/B CHRISTIES CREEK at 66.4KM NTH. BALLINA; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-09118,Bridge On Sh10 S/B Christies Creek at 66.4Km Nth. Ballina,Northern NSW,NSW,Northern NSW,,9999438,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,4.9,,,,,,-28.35916,153.52243,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BRIDGE ON SH10 S/B CHRISTIES CREEK at 66.4KM NTH. BALLINA; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-09120,Br.Round Mtn. Road Over Pacific H'Way at 67.6Km Nth. Ballina,Northern NSW,NSW,Northern NSW,,10,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.6,,,,,,-28.34861,153.52444,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BR.ROUND MTN. ROAD OVER PACIFIC H'WAY at 67.6KM NTH. BALLINA; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-09125,Brg. On Clothiers Ck Rd Over Pacific Hwy at 69.7Km Nth. Ballina,Northern NSW,NSW,Northern NSW,,10,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.19,,,,,,-28.33056,153.51996,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BRG. ON CLOTHIERS CK RD OVER PACIFIC HWY at 69.7KM NTH. BALLINA; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-09130,Evirons Road Bridge Over Pacific Highway at 72Km Nth. Ballina,Northern NSW,NSW,Northern NSW,,10,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,15.17,,,,,,-28.30985,153.51436,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,EVIRONS ROAD BRIDGE OVER PACIFIC HIGHWAY at 72KM NTH. BALLINA; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-09131,Bridge On Sh10 N/B Property Access Rd. at 76.7Km Nth. Ballina,Northern NSW,NSW,Northern NSW,,9999438,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,4.6,,,,,,-28.27025,153.52255,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BRIDGE ON SH10 N/B PROPERTY ACCESS RD. at 76.7KM NTH. BALLINA; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-09132,Bridge On Sh10 S/B Property Access Rd. at 76.74Km Nth Ballina,Northern NSW,NSW,Northern NSW,,9999438,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,4.6,,,,,,-28.27036,153.52269,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BRIDGE ON SH10 S/B PROPERTY ACCESS RD. at 76.74KM NTH BALLINA; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-09135,Tweed Valley Way Over Pacific H'Way at 78.50Km Nth Ballina,Northern NSW,NSW,Northern NSW,,10,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.3,,,,,,-28.2557,153.52878,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,TWEED VALLEY WAY OVER PACIFIC H'WAY at 78.50KM NTH BALLINA; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-09194,Bridge Over Sh3 At Eagle Hawk at Interchange,Illawarra,NSW,Illawarra / Shoalhaven,,3,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.4,,,,,,-35.20169,149.21038,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BRIDGE OVER SH3 AT EAGLE HAWK at INTERCHANGE; SOUTH REGION / SOUTHERN PRECINT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-09197,Sally'S Corner,Illawarra,NSW,Illawarra / Shoalhaven,,2,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.2,,,,,,-34.60824,150.22668,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BRIDGE OVER SH2 AT SUTTON FOREST; SOUTH REGION / SOUTHERN PRECINT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-09198,Hayward'S Bridge,Illawarra,NSW,Illawarra / Shoalhaven,,1,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.4,,,,,,-34.54182,150.78495,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BRIDGE OVER PRINCES HIGHWAY at AT YALLAH; SOUTH REGION / SOUTHERN PRECINT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-09200,Railway Bridge Hw18 Castlereagh Hwy at 9.95Km N Lithgow,Western NSW,NSW,Western NSW,,18,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.4,,,,,,-33.40274,150.09428,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,RAILWAY BRIDGE HW18 CASTLEREAGH HWY at 9.95KM N LITHGOW; WEST REGION; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-09205,"Ped Over-Bridge Sh16 Bruxner Hway, Kadina High at Goonellabah",Northern NSW,NSW,Northern NSW,,16,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.2,,,,,,-28.81621,153.33708,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,"PED OVER-BRIDGE SH16 BRUXNER HWAY, KADINA HIGH at GOONELLABAH; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023"
NSW-VC-09209,Railway  Bridge Over Sh10 at Coffs Harbour,Northern NSW,NSW,Northern NSW,,10,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.3,,,,,,-30.2832,153.1279,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,RAILWAY  BRIDGE OVER SH10 at COFFS HARBOUR; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-09210,Robert Northey Br,Western Sydney,NSW,Western Parkland City,,2,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.24,,,,,,-34.02359,150.82434,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,PEDESTRIAN BR SH2 at RABY; SYDNEY REGION / WESTERN PARKLAND ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-09405,Bridge State Highway 18 at 18.9K N Of Lithgow,Western NSW,NSW,Western NSW,,18,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.64,,,,,,-33.34902,150.03882,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BRIDGE STATE HIGHWAY 18 at 18.9K N OF LITHGOW; WEST REGION; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-09406,Main Tunnel(E/B) On M5 at Arncliffe/Kingsgrov,Eastern Sydney,NSW,Eastern Harbour City,,6005,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,4.66,,,,,,-33.93778,151.15312,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,MAIN TUNNEL(E/B) ON M5 at ARNCLIFFE/KINGSGROV; SYDNEY REGION / EASTERN HABOUR ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-09407,Tunnel On M5 Under Cooks River at Arncliffe,Eastern Sydney,NSW,Eastern Harbour City,,6005,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,4.36,,,,,,-33.94504,151.16337,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,TUNNEL ON M5 UNDER COOKS RIVER at ARNCLIFFE; SYDNEY REGION / EASTERN HABOUR ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-09441,Pedestrian Bridge Bexley Road at Kingsgrove,Eastern Sydney,NSW,Eastern Harbour City,,169,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.36,,,,,,-33.93589,151.11163,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,PEDESTRIAN BRIDGE BEXLEY ROAD at KINGSGROVE; SYDNEY REGION / EASTERN HABOUR ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-09448,Main Tunnel(W/B) On M5 at Arncliffe/Kingsgrow,Eastern Sydney,NSW,Eastern Harbour City,,6005,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,4.63,,,,,,-33.93785,151.15305,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,MAIN TUNNEL(W/B) ON M5 at ARNCLIFFE/KINGSGROW; SYDNEY REGION / EASTERN HABOUR ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-09476,Private Coal Bridge,Hunter Valley,NSW,Hunter,,503,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.19,,,,,,-32.6251,151.09669,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,PGIRD  BRIDGE PUTTY RD - MR503 at 160.8K N OF WINDSOR; NORTH REGION / HUNTER PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-09496,Br On Seven Hills Rd Transitway at Kings Langley,Western Sydney,NSW,Central River City,,8007,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,4.87,,,,,,-33.75869,150.95514,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BR ON SEVEN HILLS RD TRANSITWAY at KINGS LANGLEY; SYDNEY REGION / CENTRAL RIVER ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-09497,Eva Wesley Stone Ped Br,Western Sydney,NSW,Western Parkland City,,609,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.32,,,,,,-33.86622,150.95582,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,PEDESTRIAN BR HORSLEY DR at FAIRFIELD; SYDNEY REGION / WESTERN PARKLAND ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-09514,Fauna Overpass Over Sh10 at 52.3Km Nth. Ballina,Northern NSW,NSW,Northern NSW,,10,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,6.0,,,,,,-28.47539,153.51028,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,FAUNA OVERPASS OVER SH10 at 52.3KM NTH. BALLINA; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-09515,Off Tweed Val. Way,Northern NSW,NSW,Northern NSW,,9999438,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,4.0,,,,,,-28.46849,153.50665,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,PROPERTY ACCESS UNDER SH10 at 53.2KM NTH. BALLINA; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-09516,Property Access Culvert Culvert Under Sh10 at 53.4Km Nth. Ballina,Northern NSW,NSW,Northern NSW,,9999438,TfNSW,TfNSW,,,UNRESTRICTED,BOX,Concrete,4.0,,,,,,-28.46616,153.50639,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,PROPERTY ACCESS CULVERT CULVERT UNDER SH10 at 53.4KM NTH. BALLINA; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-09517,Off Tweed Vall. Way,Northern NSW,NSW,Northern NSW,,9999438,TfNSW,TfNSW,,,UNRESTRICTED,BOX,Concrete,3.6,,,,,,-28.44536,153.50247,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,PROPERTY ACCESS CULVERT CULVERT UNDER SH10 at 55.9KM NTH. BALLINA; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-09520,Fauna Overpass Over Sh10 at 61.4Km Nth. Ballina,Northern NSW,NSW,Northern NSW,,10,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,6.0,,,,,,-28.4033,153.52765,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,FAUNA OVERPASS OVER SH10 at 61.4KM NTH. BALLINA; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-09527,Botanic Gardens Underpass Culvert Under Sh10 at 72.2Km Nth Ballina,Northern NSW,NSW,Northern NSW,,9999438,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,2.9,,,,,,-28.3083,153.5143,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BOTANIC GARDENS UNDERPASS CULVERT UNDER SH10 at 72.2KM NTH BALLINA; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-09528,Tunnel Nb On Sh10 Under Cudgen Road at 75.6Km Nth Ballina,Northern NSW,NSW,Northern NSW,,10,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.4,,,,,,-28.2801,153.5196,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,TUNNEL NB ON SH10 UNDER CUDGEN ROAD at 75.6KM NTH BALLINA; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-09529,Tunnel Sb On Sh10 Under Cudgen Road at 75.6Km Nth. Ballina,Northern NSW,NSW,Northern NSW,,10,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.4,,,,,,-28.28021,153.5199,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,TUNNEL SB ON SH10 UNDER CUDGEN ROAD at 75.6KM NTH. BALLINA; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-09583,Pedestrian Br Ov Anzac Pde at Maroubra,Eastern Sydney,NSW,Eastern Harbour City,,661,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.34,,,,,,-33.93635,151.23798,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,PEDESTRIAN BR OV ANZAC PDE at MAROUBRA; SYDNEY REGION / EASTERN HABOUR ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-09590,Pedro Bridge Wyong Rd (Mr335) at Tuggerah,Hunter Valley,NSW,Hunter,,335,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,6.21,,,,,,-33.30665,151.41483,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,PEDRO BRIDGE WYONG RD (MR335) at TUGGERAH; NORTH REGION / HUNTER PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-09612,Pedestrian Bridge Princes Hwy at Arncliffe School,Eastern Sydney,NSW,Eastern Harbour City,,1,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.28,,,,,,-33.94004,151.14707,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,PEDESTRIAN BRIDGE PRINCES HWY at ARNCLIFFE SCHOOL; SYDNEY REGION / EASTERN HABOUR ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-09614,"Br On Bathust Rd Great  Western Hw at Shell Cnr, Katoomba",Western Sydney,NSW,Western Parkland City,,5,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.48,,,,,,-33.70753,150.3008,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,"BR ON BATHUST RD GREAT  WESTERN HW at SHELL CNR, KATOOMBA; SYDNEY REGION / WESTERN PARKLAND ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023"
NSW-VC-09634,Pedestrian Br Wattle St Nr Quar R at Ultimo,Eastern Sydney,NSW,Eastern Harbour City,,594,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.29,,,,,,-33.87769,151.19489,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,PEDESTRIAN BR WATTLE ST NR QUAR R at ULTIMO; SYDNEY REGION / EASTERN HABOUR ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-09635,Sb Rd Br On Gilch D Menangle Rd at Campbelltown,Western Sydney,NSW,Western Parkland City,,179,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,10.06,,,,,,-34.07138,150.80023,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,SB RD BR ON GILCH D MENANGLE RD at CAMPBELLTOWN; SYDNEY REGION / WESTERN PARKLAND ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-09636,Pedestrian Br Dacey Av at Moore Park,Eastern Sydney,NSW,Eastern Harbour City,,528,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,6.95,,,,,,-33.90129,151.22014,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,PEDESTRIAN BR DACEY AV at MOORE PARK; SYDNEY REGION / EASTERN HABOUR ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
